"VoltageLevel:
ID","VoltageLevel:
InternalId","VoltageLevel:
Name","VoltageLevel:
Parent","VoltageLevel:
ObjectType","BaseVoltage:
Path","BaseVoltage:
InternalId","BaseVoltage:
Name","VoltageLevel:
VoltageLevelHasABaseVoltage:
BaseVoltage:
ID","BaseVoltage:
Parent","BaseVoltage:
ObjectType"
_8ab7a188-c3f9-468c-b5b7-1235c15b25f2,1584499,115,_ed15d0bd-cb90-4693-8121-7a71b0ab2a47,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_213d64e2-4bd2-4b6d-bcbb-f6c92272b43e,1584515,4.16,_ed15d0bd-cb90-4693-8121-7a71b0ab2a47,VoltageLevel,Network/.Base Voltages/Base 4.16,590834,Base 4.16,_901ae6d2-1095-4583-bfc9-9c7d9306549f,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a4d10ee3-469c-47f7-9ae8-f7b2e2a570f3,1584521,13.8,_ed15d0bd-cb90-4693-8121-7a71b0ab2a47,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_968b2e91-defa-40a1-a146-e5acf63ebb1a,1584684,230,_273f1b09-f7d0-400d-9082-1c10bfe56197,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6d261c98-aa53-4e4b-8e0d-5335b1d1aaf4,1584696,23.9,_273f1b09-f7d0-400d-9082-1c10bfe56197,VoltageLevel,Network/.Base Voltages/Base 23.9,612444,Base 23.9,_0d998b97-853e-41b9-892e-d2f7ec3b7349,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2d0af454-9e92-4d3a-abc2-514f5b337185,1584841,115,_99b8e0a9-4b4f-4b12-b23b-831108d14eb2,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_10c900ef-0dde-4a76-87e3-9d9c41597e83,1585023,1,_99b8e0a9-4b4f-4b12-b23b-831108d14eb2,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a5fc4ec8-26bf-43db-b64c-663e466b2e55,1585025,230,_99b8e0a9-4b4f-4b12-b23b-831108d14eb2,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f2461a49-e46e-497a-b44b-6761379116fe,1585074,34.5,_99b8e0a9-4b4f-4b12-b23b-831108d14eb2,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6953d5cd-96bc-4968-a4d0-e6d18ffc9531,1585162,0.42,_2522fbe1-7256-4f43-b4b8-298034658607,VoltageLevel,Network/.Base Voltages/Base 0.42,612446,Base 0.42,_175119e9-63cf-40be-ba59-97bbe441c096,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f4e0535e-c8ac-4849-b8ba-3e95737f1e5a,1585168,34.5,_2522fbe1-7256-4f43-b4b8-298034658607,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_302573a0-2fee-462d-905a-70ac19767975,1585200,13.8,_15ccb91e-e851-4f6d-b226-31a6b0f94c0b,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bf2cc996-15a1-4fb1-b00f-55c69d357dd6,1585244,230,_15ccb91e-e851-4f6d-b226-31a6b0f94c0b,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6bcf0724-bb6d-4896-823b-12b215a0d2e3,1585616,115,_5b5adf0e-d859-4fc4-846e-0c6e06ad147e,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ac0fe75e-110d-40ed-8e24-69f6d5d050a4,1585738,230,_5b5adf0e-d859-4fc4-846e-0c6e06ad147e,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_86d4da9c-16b2-4de2-bf44-7851d5df845c,1585828,13.8,_5b5adf0e-d859-4fc4-846e-0c6e06ad147e,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_848b1c44-f141-4ff9-b8d0-c158916d1893,1585847,1,_5b5adf0e-d859-4fc4-846e-0c6e06ad147e,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_25b5869a-5a12-4feb-b7dd-1604af5f61b6,1585957,115,_52920d00-0266-435c-8845-a85e644a9bf7,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9c8b95db-6372-470f-bf2f-2926dbed6079,1586198,230,_52920d00-0266-435c-8845-a85e644a9bf7,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_48c01322-5fde-4d6b-91a7-dd70ce0171fa,1586377,13.8,_52920d00-0266-435c-8845-a85e644a9bf7,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_dadf9a7d-eda7-4aac-9915-85c73677f8bb,1586390,1,_52920d00-0266-435c-8845-a85e644a9bf7,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3960eeb6-354a-4c59-8604-5f2ad3509801,1586598,0.4,_ae82d732-80ee-4d66-a3d2-a50e8588aeca,VoltageLevel,Network/.Base Voltages/Base 0.4,590824,Base 0.4,_4ef7f6ef-633e-4c81-a202-f9a850889110,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ac5e1ce9-b62d-44e6-bb1e-4afcd53672ec,1586604,34.5,_ae82d732-80ee-4d66-a3d2-a50e8588aeca,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6a9c03ea-2fa4-4c09-a753-0d1f6f7b188c,1586631,115,_888b78e5-2a7e-4797-b7a6-98a605a93df9,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a231ca7e-a360-4d85-806d-ba8f1616a1bd,1586647,34.5,_888b78e5-2a7e-4797-b7a6-98a605a93df9,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_30b7c41f-f12c-4bae-b4cd-471ced5b28b3,1586684,115,_f4f00533-59b2-48ea-8869-e2fb4abce64a,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_129af3c6-d776-400f-bd47-88a6a585ed31,1586821,230,_f4f00533-59b2-48ea-8869-e2fb4abce64a,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_27eb1cb1-a1f4-485d-ab47-1d7681e0ca5f,1586884,13.8,_f4f00533-59b2-48ea-8869-e2fb4abce64a,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1342c1a1-e411-4596-93e0-e871abc37895,1586897,1,_f4f00533-59b2-48ea-8869-e2fb4abce64a,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_478162aa-e14e-494f-8f3c-049027c5bc01,1587001,115,_16d54537-26c3-4d82-9f0d-3c59cef1f24f,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0f814c2f-cee8-4ba2-9308-e0bdccbc46d5,1587096,230,_16d54537-26c3-4d82-9f0d-3c59cef1f24f,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c4fbaf90-22e1-400f-8297-83f3590976ab,1587168,13.8,_16d54537-26c3-4d82-9f0d-3c59cef1f24f,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_25384b2a-c028-41aa-b4ef-65d6ccf15ecd,1587182,1,_16d54537-26c3-4d82-9f0d-3c59cef1f24f,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6bebac53-2776-45f8-b3e1-2233268e5d22,1587257,115,_44d61632-16e8-447d-bd1d-e1029f241bcf,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_97078bbf-a2b7-4f54-84dd-6dbd86b04c20,1587269,34.5,_44d61632-16e8-447d-bd1d-e1029f241bcf,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f7654a5e-7075-4230-9c05-8dc031a3a028,1587908,13.8,_99e26155-3719-4c58-b8bf-42478fb4c7f8,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_de9d5e0f-5028-4379-9027-e5f2327494f1,1587928,230,_92d984bb-ded1-441a-b779-dc7431ba841a,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6b161444-d9f6-451c-bdbb-23b74f5c06a1,1588165,15,_92d984bb-ded1-441a-b779-dc7431ba841a,VoltageLevel,Network/.Base Voltages/Base 15,590831,Base 15,_662c74bc-a997-45d0-9815-e07022abde67,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_656692c9-6ee2-48d7-9f38-6dfda5c6f860,1588186,4.16,_92d984bb-ded1-441a-b779-dc7431ba841a,VoltageLevel,Network/.Base Voltages/Base 4.16,590834,Base 4.16,_901ae6d2-1095-4583-bfc9-9c7d9306549f,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_86779d3c-440c-4bf6-b414-8d80e8d029eb,1589034,230,_b4cc2f00-5c48-4b7c-93d1-10f89de19d94,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bc557363-704e-4931-a5ee-447f19afcc55,1589194,13.8,_b4cc2f00-5c48-4b7c-93d1-10f89de19d94,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_98d331e8-9d4c-4183-80b3-f91b9e3201a9,1589237,18,_b4cc2f00-5c48-4b7c-93d1-10f89de19d94,VoltageLevel,Network/.Base Voltages/Base 18,590829,Base 18,_7d2171c2-4ea3-4e64-ac70-5d2100887d02,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b022ed11-557c-4922-8702-28e3d356273a,1589283,1,_b4cc2f00-5c48-4b7c-93d1-10f89de19d94,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9b9e9d4f-6647-4f6f-9aee-eeb45015ee06,1591210,230,_a67542cb-bff9-492d-a00c-ff13984dca57,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9e9c4c65-97b1-4c0d-9504-37bcdd47c1e8,1591754,34.5,_867fec3e-512c-4cb6-9f7e-27deef6f89f7,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0f1778c4-fbdc-4dba-a496-1ec55c0eca39,1592044,34.5,_df574437-f8c5-484c-8778-2dcf6c8c18d2,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_46660b5c-5c10-4013-b5e0-9db5111fcb57,1592195,34.5,_404e8f99-b596-4ec7-92e7-f9fe881b2f6c,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ec6681e8-e89b-409b-a01b-fe7f21c2d800,1592220,34.5,_4db0a048-878c-4648-ac55-bc317628908c,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e3f71fb4-7e1f-4572-a2c0-7b930418ed78,1592248,34.5,_74ab4af7-7a69-4e53-84e3-b02030ff9587,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ceb26b68-2ea5-4c43-b632-f56a42416900,1592452,115,_60bc9389-5304-480f-b644-074325009d5f,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_73d404ab-a916-4493-b1a3-039da663fa60,1592644,230,_60bc9389-5304-480f-b644-074325009d5f,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8ec39d07-2464-4ec2-b050-859229879ff3,1592791,34.5,_60bc9389-5304-480f-b644-074325009d5f,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_59fa0d80-68a9-4866-b265-1cf7d8426580,1592795,1,_60bc9389-5304-480f-b644-074325009d5f,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e5b4c7fa-098d-4456-98a8-0cf9eb59248c,1593600,34.5,_1dd50140-7dea-4754-b4c1-f45837c4d244,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5924e86b-9405-4703-b3bc-4c0773c89502,1593700,115,_21240015-a959-40a6-be08-e9c17340d018,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a5100e2c-0e97-46df-a527-89288e938267,1593716,34.5,_21240015-a959-40a6-be08-e9c17340d018,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f4731327-d02d-40c6-9abf-edc8e1515984,1593753,115,_99c63d3f-075e-4801-bfe3-98863cf505b6,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5ee80dcb-7040-4e9f-906d-0b6fed3f8c7d,1593912,230,_99c63d3f-075e-4801-bfe3-98863cf505b6,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6fc30b72-105d-4832-a569-d8d08cf65fbf,1594022,400,_99c63d3f-075e-4801-bfe3-98863cf505b6,VoltageLevel,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3a4b5328-07c0-4ea1-821e-2c2e3d5b7053,1594118,13.8,_99c63d3f-075e-4801-bfe3-98863cf505b6,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b94d6b34-0295-4c8c-8ce8-e8f2e82f7442,1594122,34.5,_99c63d3f-075e-4801-bfe3-98863cf505b6,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e3c75e50-9463-4446-937f-88413d441c99,1594126,1,_99c63d3f-075e-4801-bfe3-98863cf505b6,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_544b2f85-4c0c-4fe8-bf2e-26f76ac62a34,1594552,34.5,_94ff0bc5-1ca0-40fc-a402-95d159d41af3,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_60da1afb-f4d2-4d8c-8d5f-03c2cf8bd7a3,1594614,34.5,_60dddc41-450d-4dfa-998d-24c5b1760070,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a663cb42-e129-4e2f-b8d8-245f2e72bd7b,1594962,230,_2963b4a7-7d16-44ac-b350-a28bb8f1e6af,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7d33d8f6-9f21-47ae-a1b9-5220b9e82527,1594978,34.5,_2963b4a7-7d16-44ac-b350-a28bb8f1e6af,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f3e642f1-b511-466a-be95-c9ce43688b1b,1596608,115,_64236720-6137-44a9-9d35-01daa4f363e4,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_490056c6-5e2f-4ec3-85a0-67af09a05dd2,1596811,230,_64236720-6137-44a9-9d35-01daa4f363e4,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a716d764-9397-442e-8b62-73cf20805007,1596955,13.8,_64236720-6137-44a9-9d35-01daa4f363e4,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_54878816-608c-4d3f-956e-bcf91b429d88,1596965,1,_64236720-6137-44a9-9d35-01daa4f363e4,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_72490e93-eb7b-43be-907a-adde5727ac4e,1597194,34.5,_3c69437a-17ea-4d99-9a8f-9b75f71beb16,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a2f8a39d-af30-440e-9cfe-8697819fff3f,1597243,34.5,_7983f38a-d1ba-4455-8bb4-cb0daec4ae47,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ab9901b4-42e2-43a9-9ea0-1f984b9d6ba6,1597395,0.4,_59aaf2cd-20c5-44c2-b39a-131dc2453a92,VoltageLevel,Network/.Base Voltages/Base 0.4,590824,Base 0.4,_4ef7f6ef-633e-4c81-a202-f9a850889110,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3efa309e-aa18-4c2f-8e4e-c6f64ce38fb0,1597406,1,_59aaf2cd-20c5-44c2-b39a-131dc2453a92,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_05e51d56-7390-4e20-a75a-73f634f27181,1597408,34.5,_59aaf2cd-20c5-44c2-b39a-131dc2453a92,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_33ec47ed-850e-4c2e-a3b4-e56cdab1c8a9,1597425,400,_59aaf2cd-20c5-44c2-b39a-131dc2453a92,VoltageLevel,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d6b40bf7-33f5-47f3-b1f3-4a489affe2a1,1597759,0.4,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,VoltageLevel,Network/.Base Voltages/Base 0.4,590824,Base 0.4,_4ef7f6ef-633e-4c81-a202-f9a850889110,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bab69c62-9b4a-471e-bad5-546546f763c0,1597780,1,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b3b2a22e-966e-46de-9767-cbf383b51d6f,1597783,34.5,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_35cb8b29-43ac-41e1-81a7-42a44a7c1a1a,1597816,400,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,VoltageLevel,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_788208e7-2c3f-4e59-b279-1e0adba53b77,1598296,115,_504c88c8-544a-4f2e-8371-4ba66d5ad058,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_778a2a16-0ee8-468e-9a86-ddb2cacb77f2,1598345,13.8,_504c88c8-544a-4f2e-8371-4ba66d5ad058,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
