"SynchronousMachine:
ID","SynchronousMachine:
VoltRegStatus","SynchronousMachine:
Description","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","SynchronousMachine:
RegulatingCondEqRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_87050913-b53d-4f73-97b2-a22f0377d7e0,Fixed Voltage Regulation,06REB-U1,1758819,UN-01,_ece4568c-fedd-49de-8e02-0da118f7e6b5,SynchronousMachine,_73d5824b-6e94-4a9d-9144-e19137d37031,1758820,T1,_87050913-b53d-4f73-97b2-a22f0377d7e0,Terminal
_c0226e84-5eef-4ac1-8815-d60ec0757c92,Fixed Voltage Regulation,06REB-U2,1758821,UN-02,_ece4568c-fedd-49de-8e02-0da118f7e6b5,SynchronousMachine,_2f00503b-6dc2-4773-b6c1-ce6e609921eb,1758822,T1,_c0226e84-5eef-4ac1-8815-d60ec0757c92,Terminal
_3fa82ceb-afa6-4455-bd14-ed79016e59e4,Fixed Voltage Regulation,06REC-U1,1759818,UN-01,_7ab2b00a-8352-4c15-9836-2bb832dfda21,SynchronousMachine,_deeb4b3c-f038-420d-a8f3-38be5c0cae34,1759819,T1,_3fa82ceb-afa6-4455-bd14-ed79016e59e4,Terminal
_d398e520-b7bc-4bd3-a482-09ef1b95e8e4,Fixed Voltage Regulation,06REC-U2,1759820,UN-02,_7ab2b00a-8352-4c15-9836-2bb832dfda21,SynchronousMachine,_c8a8c87c-8523-4344-9535-cdcd7d3f1d55,1759821,T1,_d398e520-b7bc-4bd3-a482-09ef1b95e8e4,Terminal
_353928a2-5ce5-4a7d-92b5-5ed0f2099478,Fixed Voltage Regulation,06REC-U3,1759822,UN-03,_7ab2b00a-8352-4c15-9836-2bb832dfda21,SynchronousMachine,_7492681b-9f97-495a-8bb6-8588699bedc8,1759823,T1,_353928a2-5ce5-4a7d-92b5-5ed0f2099478,Terminal
_cee3a9b3-5daa-4d26-8eb9-7ba6d90ee79c,Fixed Voltage Regulation,06REC-U4,1759824,UN-04,_7ab2b00a-8352-4c15-9836-2bb832dfda21,SynchronousMachine,_9a0a918e-d955-4df6-95da-171a16bb6096,1759825,T1,_cee3a9b3-5daa-4d26-8eb9-7ba6d90ee79c,Terminal
_415ac919-809f-4ce6-9990-af9ce3ef3e36,Fixed Voltage Regulation,06RIB-PQ1,1760872,UNPQ1,_99d8866b-82c2-4b0d-ad92-604f0014f466,SynchronousMachine,,,,,
_d248608a-39f3-4aba-afc1-fb1d51293474,Fixed Voltage Regulation,06RIB-U1,1760874,UN-01,_99d8866b-82c2-4b0d-ad92-604f0014f466,SynchronousMachine,_3d3626eb-b45a-4e57-bc12-7b7ecf4fb40f,1760875,T1,_d248608a-39f3-4aba-afc1-fb1d51293474,Terminal
_1ec01182-e834-4625-9fa9-0571fbbe2cba,Fixed Voltage Regulation,06RIB-U2,1760876,UN-02,_99d8866b-82c2-4b0d-ad92-604f0014f466,SynchronousMachine,_3a8844ac-c3b8-4560-808d-ac50c120e376,1760877,T1,_1ec01182-e834-4625-9fa9-0571fbbe2cba,Terminal
_ab23687b-64df-44b2-9b75-50eb853e16f5,Fixed Voltage Regulation,06RIB-U4,1760886,UN-04,_b3bcfea9-c9e1-4e16-81ed-28ef9de3f6b0,SynchronousMachine,_87a330f8-0a69-4318-9ab9-5c360639c3be,1760887,T1,_ab23687b-64df-44b2-9b75-50eb853e16f5,Terminal
_74f9e29d-151c-406b-89b0-6ef305c28431,Fixed Voltage Regulation,06RIB-U3,1760892,UN-03,_48ca7bfa-5c49-4a8a-b480-263b609c2ec1,SynchronousMachine,_db47b4c1-64d5-4889-bf0f-952487c111e5,1760893,T1,_74f9e29d-151c-406b-89b0-6ef305c28431,Terminal
_30a14e71-c766-4519-a338-45be918fceaa,Fixed Voltage Regulation,06RMS-PTA,1761569,UNPTA,_d3e37732-c203-428f-832d-e088889d96e2,SynchronousMachine,,,,,
_6d3eba94-a764-46bc-8518-ce89132b6d19,Fixed Voltage Regulation,06RMS-U1,1761571,UN-01,_d3e37732-c203-428f-832d-e088889d96e2,SynchronousMachine,_6a27c711-3081-4905-8ac6-6955aabb9833,1761572,T1,_6d3eba94-a764-46bc-8518-ce89132b6d19,Terminal
_edd6f7bf-3a56-48c4-b586-83884644daeb,Fixed Voltage Regulation,06RMS-U2,1761573,UN-02,_d3e37732-c203-428f-832d-e088889d96e2,SynchronousMachine,_b0681f23-f4a3-4829-b406-81bfacbfea28,1761574,T1,_edd6f7bf-3a56-48c4-b586-83884644daeb,Terminal
_2ff15a93-7cb9-4a2b-a931-7ef02e031ff5,Fixed Voltage Regulation,06RRD-U1,1761898,UN-01,_93ab4dc0-f5ae-4c14-9997-84fb10b0d2dd,SynchronousMachine,_e298602b-3ff7-43ad-9149-f01d19fd4d88,1761883,T1,_52cea1c0-b974-4edd-b2bc-86115f23be3a,Terminal
_36ea204d-ed4d-47b3-a6c9-2a75ccc20b33,Fixed Voltage Regulation,06TMH-PTA,1763463,UNPTA,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine,,,,,
_4a95f5a1-c17c-4207-b2e1-aa17b7edddce,Fixed Voltage Regulation,06TMH-U1,1763465,UN-01,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine,_da0f9f50-d556-40db-9014-35af16007ba2,1763466,T1,_4a95f5a1-c17c-4207-b2e1-aa17b7edddce,Terminal
_481578f0-2a71-440b-8de8-79544fe13902,Fixed Voltage Regulation,06TMH-U2,1763467,UN-02,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine,_d8a073d2-c509-490a-9f0f-f280c5cb7a6e,1763468,T1,_481578f0-2a71-440b-8de8-79544fe13902,Terminal
_558a138a-568b-4750-b386-d38f9a062e22,Fixed Voltage Regulation,06TMH-U3,1763469,UN-03,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine,_7f3de696-9b89-43b2-a76d-13b755701437,1763470,T1,_558a138a-568b-4750-b386-d38f9a062e22,Terminal
_c7206984-f997-4de8-a784-d40dcee191b9,Fixed Voltage Regulation,06TMH-U4,1763471,UN-04,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine,_a5f4ceef-1ea4-4436-b19a-6ac4346782aa,1763472,T1,_c7206984-f997-4de8-a784-d40dcee191b9,Terminal
_b24845f4-d74a-45c9-b2a5-1f0aa32affcf,Fixed Voltage Regulation,06TMH-U5,1763473,UN-05,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine,_8bf31249-6972-4270-b854-1a97155d9776,1763474,T1,_b24845f4-d74a-45c9-b2a5-1f0aa32affcf,Terminal
_9cd9c136-d993-4df3-93f8-bbdd9f99b79a,Fixed Voltage Regulation,06TMH-U6,1763475,UN-06,_b45e46b4-93f8-4721-9de7-1ed3fed5a1af,SynchronousMachine,_04d4bb48-0bac-4886-ad62-b3b61a96934f,1763476,T1,_9cd9c136-d993-4df3-93f8-bbdd9f99b79a,Terminal
_643d55a9-c275-4692-a35c-e72c039c4fa8,Fixed Voltage Regulation,06TRW-U1,1765192,UN-01,_41b99958-7626-41c2-b624-95af6bde0fc5,SynchronousMachine,_2c87c5f0-485d-40a3-b469-144e3bee77eb,1765193,T1,_643d55a9-c275-4692-a35c-e72c039c4fa8,Terminal
_e7ae78c3-2b54-4219-9287-e9de9620c4ca,Fixed Voltage Regulation,06TSS-U1,1765623,UN-01,_9e182530-bc10-4f0f-8745-a304802da455,SynchronousMachine,_5d2d5838-00e0-44d2-8418-4699b84e23e7,1765624,T1,_e7ae78c3-2b54-4219-9287-e9de9620c4ca,Terminal
_5862f84c-a15b-4deb-a6b0-143d20e3067a,Fixed Voltage Regulation,06TSS-U2,1765625,UN-02,_9e182530-bc10-4f0f-8745-a304802da455,SynchronousMachine,_c534d72c-153b-4b1b-ad44-99bbaf1a52f2,1765626,T1,_5862f84c-a15b-4deb-a6b0-143d20e3067a,Terminal
_60a19b10-57a5-49cb-9d4c-8098cb57288e,Fixed Voltage Regulation,06TSS-U3,1765627,UN-03,_9e182530-bc10-4f0f-8745-a304802da455,SynchronousMachine,_18d4124f-f476-403f-b0e9-284f6fe3e7dd,1765628,T1,_60a19b10-57a5-49cb-9d4c-8098cb57288e,Terminal
_eb1f3e82-4871-4c82-8ee5-ed9ffbeaa9bb,Fixed Voltage Regulation,06TSS-U5,1765629,UN-05,_9e182530-bc10-4f0f-8745-a304802da455,SynchronousMachine,_92258699-98e3-464c-b37e-65005f9b2365,1765630,T1,_eb1f3e82-4871-4c82-8ee5-ed9ffbeaa9bb,Terminal
_f7e8cbd4-6d2c-456e-a9cb-75616a9ed955,Fixed Voltage Regulation,06TSS-U4,1765631,UN-04,_9e182530-bc10-4f0f-8745-a304802da455,SynchronousMachine,_a677b1c8-bcec-4c13-8ea1-b31872d0311b,1765632,T1,_f7e8cbd4-6d2c-456e-a9cb-75616a9ed955,Terminal
_5d1e6423-6c7d-48d4-8999-041cdb10fe1b,Fixed Voltage Regulation,06VCG-U1,1794890,UN-01,_0b749ab1-1f7f-4d70-a767-cb71d046b1a9,SynchronousMachine,_32042e4e-8029-4d2e-986a-52cf3960f1eb,1794891,T1,_5d1e6423-6c7d-48d4-8999-041cdb10fe1b,Terminal
_663c3d68-b740-4cc1-8777-d046a26bd724,Fixed Voltage Regulation,06VCG-U2,1794892,UN-02,_0b749ab1-1f7f-4d70-a767-cb71d046b1a9,SynchronousMachine,_db557769-339f-46aa-80c7-df5010a79238,1794893,T1,_663c3d68-b740-4cc1-8777-d046a26bd724,Terminal
_598d39a6-e051-4c32-b7c8-e207be5aab5f,Fixed Voltage Regulation,06VCG-U3,1794894,UN-03,_0b749ab1-1f7f-4d70-a767-cb71d046b1a9,SynchronousMachine,_16c15ef5-d0d7-438c-a2e0-e6d6ab56bd5b,1794895,T1,_598d39a6-e051-4c32-b7c8-e207be5aab5f,Terminal
_e29ec01a-dd0e-4f1f-bab1-80e3d1c75d08,Fixed Voltage Regulation,06VCG-U4,1794896,UN-04,_0b749ab1-1f7f-4d70-a767-cb71d046b1a9,SynchronousMachine,_ca74925b-b39f-4644-af3a-340d6f09b514,1794897,T1,_e29ec01a-dd0e-4f1f-bab1-80e3d1c75d08,Terminal
_b2c0ab24-cccc-460c-bf97-da466395c8a5,Fixed Voltage Regulation,06VCG-U5,1794898,UN-05,_0b749ab1-1f7f-4d70-a767-cb71d046b1a9,SynchronousMachine,_4c66f6a5-a6f3-433d-9d25-f43bbfa8bd4e,1794899,T1,_b2c0ab24-cccc-460c-bf97-da466395c8a5,Terminal
_4484a1f0-43b5-44ad-89e5-1a6050528b48,Fixed Voltage Regulation,06VCG-U6,1794900,UN-06,_0b749ab1-1f7f-4d70-a767-cb71d046b1a9,SynchronousMachine,_ec3bcc79-3dfc-47cb-8dd8-5c1362b74ee8,1794901,T1,_4484a1f0-43b5-44ad-89e5-1a6050528b48,Terminal
_4eb0f025-6422-43bb-8893-ed395c02dc3e,Fixed Voltage Regulation,06VCG-U7,1794902,UN-07,_0b749ab1-1f7f-4d70-a767-cb71d046b1a9,SynchronousMachine,_2d620f1c-cc79-4d65-9a25-211866dee944,1794903,T1,_4eb0f025-6422-43bb-8893-ed395c02dc3e,Terminal
_3c9853b1-be7a-46dc-b8ad-d0466bda99c8,Fixed Voltage Regulation,06VCG-U8,1794904,UN-08,_0b749ab1-1f7f-4d70-a767-cb71d046b1a9,SynchronousMachine,_df50c440-0760-4748-a8da-8548b2b8afd5,1794905,T1,_3c9853b1-be7a-46dc-b8ad-d0466bda99c8,Terminal
_33736b44-a924-496d-bccd-bfcaaedd898a,Fixed Voltage Regulation,06VKD-U1,1797567,UN-01,_6007aba2-1a86-4dd1-9d0b-62570d975b8a,SynchronousMachine,_86414c91-7f29-4cba-b62e-3c8556e2830c,1797568,T1,_33736b44-a924-496d-bccd-bfcaaedd898a,Terminal
_cc804e40-bf49-4812-b132-a5e236024d2f,Fixed Voltage Regulation,06VKD-U2,1797569,UN-02,_6007aba2-1a86-4dd1-9d0b-62570d975b8a,SynchronousMachine,_08df51cf-c2e5-4ca8-ac0f-a475fdcb0e29,1797570,T1,_cc804e40-bf49-4812-b132-a5e236024d2f,Terminal
_57bb7a87-d2b3-4730-8f3b-6826200d34d7,Fixed Voltage Regulation,06VKD-U3,1797571,UN-03,_6007aba2-1a86-4dd1-9d0b-62570d975b8a,SynchronousMachine,_178970c9-6d26-47ba-868f-f223600c18ab,1797572,T1,_57bb7a87-d2b3-4730-8f3b-6826200d34d7,Terminal
_2861a1d6-6cf5-4495-8040-a86961ab4732,Fixed Voltage Regulation,06VKD-U4,1797573,UN-04,_6007aba2-1a86-4dd1-9d0b-62570d975b8a,SynchronousMachine,_ef3ad852-1426-4e27-b44b-97b7c1aaec71,1797574,T1,_2861a1d6-6cf5-4495-8040-a86961ab4732,Terminal
_9a15bfcd-f1cd-4429-89d8-42456934baae,Fixed Voltage Regulation,06VKD-U5,1797575,UN-05,_6007aba2-1a86-4dd1-9d0b-62570d975b8a,SynchronousMachine,_311a308d-6f64-4cd6-8ae3-0199d7dc7537,1797576,T1,_9a15bfcd-f1cd-4429-89d8-42456934baae,Terminal
_53686b88-a8b6-4d59-a8ab-788315d4bcbd,Fixed Voltage Regulation,06VKD-U6,1797577,UN-06,_6007aba2-1a86-4dd1-9d0b-62570d975b8a,SynchronousMachine,_4a2aa682-12a2-4d9f-8f80-35b13affc941,1797578,T1,_53686b88-a8b6-4d59-a8ab-788315d4bcbd,Terminal
_9cc03635-787f-4fbc-b5db-27959b2cbb96,Fixed Voltage Regulation,06VKU-U1,1797974,UN-01,_7ec8f35f-6981-45d1-a9d2-d0145984e20d,SynchronousMachine,_8ceae295-421c-4e7f-acc1-5af5eb87e052,1797975,T1,_9cc03635-787f-4fbc-b5db-27959b2cbb96,Terminal
_2954f0f2-5bb8-44e2-92ca-00af3de7066f,Fixed Voltage Regulation,06VKU-U2,1797976,UN-02,_7ec8f35f-6981-45d1-a9d2-d0145984e20d,SynchronousMachine,_fcb8a36c-8dc4-425c-9c6f-879e672bf16c,1797977,T1,_2954f0f2-5bb8-44e2-92ca-00af3de7066f,Terminal
_28314b9d-335f-403b-9ff0-8bfd1a0720b0,Fixed Voltage Regulation,06VKU-U3,1797978,UN-03,_7ec8f35f-6981-45d1-a9d2-d0145984e20d,SynchronousMachine,_1a8a493c-dcf8-43d3-a361-2701e1d50399,1797979,T1,_28314b9d-335f-403b-9ff0-8bfd1a0720b0,Terminal
_56050542-2f5c-4bc7-93da-78e8b0c74108,Fixed Voltage Regulation,06VKU-U4,1797980,UN-04,_7ec8f35f-6981-45d1-a9d2-d0145984e20d,SynchronousMachine,_a7cb0a43-f7f8-42c7-8475-34045491208a,1797981,T1,_56050542-2f5c-4bc7-93da-78e8b0c74108,Terminal
_125e222c-ec28-4689-9d1d-f206e248fd66,Fixed Voltage Regulation,06VKU-U5,1797982,UN-05,_7ec8f35f-6981-45d1-a9d2-d0145984e20d,SynchronousMachine,_e7c47247-0624-4217-844c-414831831eda,1797983,T1,_125e222c-ec28-4689-9d1d-f206e248fd66,Terminal
_6490c17f-ea51-415d-85c4-977498187ca5,Fixed Voltage Regulation,06VKU-U6,1797984,UN-06,_7ec8f35f-6981-45d1-a9d2-d0145984e20d,SynchronousMachine,_83cd6469-68fb-4ecf-803d-e5ea85cdd863,1797985,T1,_6490c17f-ea51-415d-85c4-977498187ca5,Terminal
_c225e4d6-fac5-4f47-8971-8cea175e3e23,Fixed Voltage Regulation,06AMI-U1,1800381,UN-01,_72d923cc-8533-4e49-b7b7-49661a40a202,SynchronousMachine,_c2d88573-c45a-4aa6-a8e0-00c75f452bb9,1800382,T1,_c225e4d6-fac5-4f47-8971-8cea175e3e23,Terminal
_f4e7b85a-1738-42e4-a8e7-5a988b86e548,Fixed Voltage Regulation,06AMI-U2,1800383,UN-02,_72d923cc-8533-4e49-b7b7-49661a40a202,SynchronousMachine,_d1269a5c-e2a9-480a-9ad5-77e23843ccc2,1800384,T1,_f4e7b85a-1738-42e4-a8e7-5a988b86e548,Terminal
_8c60ad9e-d0c0-47a5-bd46-d57d9a14f7d5,Fixed Voltage Regulation,06FAM-U1,1803762,UN-01,_f0d46157-eef3-4f5f-921c-f7fd2b0be6ee,SynchronousMachine,_2f00e31c-406e-4bb5-9776-b23a1c7a4ca1,1803763,T1,_8c60ad9e-d0c0-47a5-bd46-d57d9a14f7d5,Terminal
_82fcf52a-4282-44fa-86ed-6e5ce2b547b9,Fixed Voltage Regulation,06FAM-U2,1803764,UN-02,_f0d46157-eef3-4f5f-921c-f7fd2b0be6ee,SynchronousMachine,_31624ee3-9675-43e4-9bdb-2ce6473c9baa,1803765,T1,_82fcf52a-4282-44fa-86ed-6e5ce2b547b9,Terminal
_25cb8d2c-54d2-462b-8a4f-3c4849c1ae37,Fixed Voltage Regulation,06FAM-U3,1803766,UN-03,_f0d46157-eef3-4f5f-921c-f7fd2b0be6ee,SynchronousMachine,_7225e1e0-7627-4655-a8a9-0e00bf9a3947,1803767,T1,_25cb8d2c-54d2-462b-8a4f-3c4849c1ae37,Terminal
_ae6ad7c0-8e5d-4c23-b3f7-4b0f12872004,Fixed Voltage Regulation,06LAA-U1,1805844,UN-01,_11ab84be-39f1-4ea9-9725-49ab7fcc4d9f,SynchronousMachine,_5919ab45-3191-4c0a-b2f3-d0f03e9369d4,1805824,T1,_dd20863c-63e5-4f07-a5d5-1480f9b60b02,Terminal
_74a49fd3-bb73-4aeb-a05a-74a79cb1db60,Fixed Voltage Regulation,06GPT-U1,1840395,UN-01,_a9564268-1fec-4554-9501-fa3c53d58418,SynchronousMachine,_e185fa60-b3a3-4eb4-b7d8-0ca2dd96fada,1840396,T1,_74a49fd3-bb73-4aeb-a05a-74a79cb1db60,Terminal
_0321dce7-a0a8-4ccc-af0f-61d94815040c,Fixed Voltage Regulation,06KAF-U1,1840791,UN-01,_c8863c2c-84a1-496a-a9d1-de20cbe30afe,SynchronousMachine,_01a37b5a-68c4-4105-b897-aa47762a6709,1840792,T1,_0321dce7-a0a8-4ccc-af0f-61d94815040c,Terminal
_802212bf-869a-488a-9e42-9496a45ca9b1,Fixed Voltage Regulation,06PCA-U1,1844869,UN-01,_d8829c5e-7db9-41c7-893b-dd318d19b54e,SynchronousMachine,_4b28ebf5-032c-4d70-80b4-2ea3ad65e4ee,1844870,T1,_802212bf-869a-488a-9e42-9496a45ca9b1,Terminal
_4b818e56-29b5-449a-aac7-a4a2168c3a52,Fixed Voltage Regulation,06STO-U1,1846405,UN-01,_6c173005-de85-4e36-b7f8-9295ea695e19,SynchronousMachine,_3f856fb9-00f5-4388-bd7b-f93cc390678b,1846406,T1,_4b818e56-29b5-449a-aac7-a4a2168c3a52,Terminal
_3623fe81-3161-42cd-984b-ceb0aedd14f1,Fixed Voltage Regulation,06STO-U2,1846407,UN-02,_6c173005-de85-4e36-b7f8-9295ea695e19,SynchronousMachine,_ad05a6b8-50d4-47fc-aa21-152f5720a1c5,1846408,T1,_3623fe81-3161-42cd-984b-ceb0aedd14f1,Terminal
_61184e61-62cb-4269-92a2-67d21f9b5c60,Fixed Voltage Regulation,06TEG-U1,1847090,UN-01,_a450cec6-8295-48be-8759-7889b6df198e,SynchronousMachine,_49be03e1-79bb-447a-8b8a-e18fc831f526,1847091,T1,_61184e61-62cb-4269-92a2-67d21f9b5c60,Terminal
_57d75358-52d8-4c26-b628-2c30bef1e301,Fixed Voltage Regulation,06TEP-U2,1847352,UN-02,_1bd8b654-85da-424e-8696-62bcf479822a,SynchronousMachine,_8ab52a0c-9229-4d68-8d98-cc2246730220,1847353,T1,_57d75358-52d8-4c26-b628-2c30bef1e301,Terminal
_e11625fd-c172-4240-8b60-6204f7471b71,Fixed Voltage Regulation,06EOS-U1,1852544,UN-01,_aab1a5a5-daa1-4b7e-a5db-fba261e61696,SynchronousMachine,_939fb6a2-1e26-4011-a14a-e1644c1b7322,1852545,T1,_e11625fd-c172-4240-8b60-6204f7471b71,Terminal
_d6c9b055-d2b1-44e3-97a8-036a7574763d,Fixed Voltage Regulation,06EOS-U2,1852546,UN-02,_aab1a5a5-daa1-4b7e-a5db-fba261e61696,SynchronousMachine,_327df078-f92f-4aa1-92ed-e3c0e55c520f,1852547,T1,_d6c9b055-d2b1-44e3-97a8-036a7574763d,Terminal
_9300c5bb-d2b6-46db-babf-8906b5df01fa,Fixed Voltage Regulation,06EOS-U3,1852548,UN-03,_aab1a5a5-daa1-4b7e-a5db-fba261e61696,SynchronousMachine,_ee297ee7-97e4-4564-bb05-f1e0383af105,1852549,T1,_9300c5bb-d2b6-46db-babf-8906b5df01fa,Terminal
_6eb38398-99bb-44f1-b51b-b65bb7bcaa1d,Fixed Voltage Regulation,06EOS-U4,1852550,UN-04,_aab1a5a5-daa1-4b7e-a5db-fba261e61696,SynchronousMachine,_48597b06-1352-4d3e-bec4-93cd3c049ebb,1852551,T1,_6eb38398-99bb-44f1-b51b-b65bb7bcaa1d,Terminal
_c1130a8c-810e-4015-ac1c-e6eb5348a9e4,Fixed Voltage Regulation,06EOS-U5,1852552,UN-05,_aab1a5a5-daa1-4b7e-a5db-fba261e61696,SynchronousMachine,_1001dbbb-47ab-4638-95f3-2c3667ba9285,1852553,T1,_c1130a8c-810e-4015-ac1c-e6eb5348a9e4,Terminal
_b7fdbf10-316d-4a80-b4be-e3f406e8da18,Fixed Voltage Regulation,06EOS-U6,1852554,UN-06,_aab1a5a5-daa1-4b7e-a5db-fba261e61696,SynchronousMachine,_22a445cf-a2b1-41c2-b25e-c072a8a9c815,1852555,T1,_b7fdbf10-316d-4a80-b4be-e3f406e8da18,Terminal
_91755893-332b-41c6-9aa0-250acdd3c049,Fixed Voltage Regulation,06EOS-U7,1852556,UN-07,_aab1a5a5-daa1-4b7e-a5db-fba261e61696,SynchronousMachine,_313b50c4-2493-4bf1-89a6-d6497397d665,1852557,T1,_91755893-332b-41c6-9aa0-250acdd3c049,Terminal
_478d0609-4e82-4a09-9892-eddd3615bceb,Fixed Voltage Regulation,06EOS-U8,1852558,UN-08,_aab1a5a5-daa1-4b7e-a5db-fba261e61696,SynchronousMachine,_211046c9-10a8-4846-bc70-c47f1745b3d3,1852559,T1,_478d0609-4e82-4a09-9892-eddd3615bceb,Terminal
_5bb2b707-8d8d-438b-b127-1f34deed729e,Fixed Voltage Regulation,06LEO-U1,1852740,UN-01,_03b52672-2bba-4e36-a050-148bf36089b2,SynchronousMachine,_ad54029e-f012-4ca3-bb16-9c67a63430b5,1852741,T1,_5bb2b707-8d8d-438b-b127-1f34deed729e,Terminal
_a963c167-6797-41b3-ac00-aee25a33971c,Fixed Voltage Regulation,06LEO-U2,1852742,UN-02,_03b52672-2bba-4e36-a050-148bf36089b2,SynchronousMachine,_82016251-018a-4546-83cb-377b9fff3f19,1852743,T1,_a963c167-6797-41b3-ac00-aee25a33971c,Terminal
_3fe46672-7f16-4f31-98b0-b0d5d97cd6f6,Fixed Voltage Regulation,06PSN-U1,1854565,UN-01,_2e0b595c-ccb7-40a7-95b3-032f453dd51a,SynchronousMachine,_6b8a7fb6-a268-4c32-b791-965c2dc25214,1854566,T1,_3fe46672-7f16-4f31-98b0-b0d5d97cd6f6,Terminal
_148e0ba4-e27d-4323-948b-68090156ffef,Fixed Voltage Regulation,06TEC-U1,1855335,UN-01,_0afd17f5-22b3-433f-b6a1-34bc4635c5f1,SynchronousMachine,_dc5c9b35-4d01-4755-a1d6-de6209a0db41,1855336,T1,_148e0ba4-e27d-4323-948b-68090156ffef,Terminal
_35d0b812-2c03-43be-94ae-da9309b2fefd,Fixed Voltage Regulation,07   TDM-U01,1881183,UN-01,_12c3af93-9561-4bcb-8990-59e7cd9d3496,SynchronousMachine,_4595963e-95be-437c-8d84-42c5fcd497d5,1881184,T1,_35d0b812-2c03-43be-94ae-da9309b2fefd,Terminal
_fbff23b1-4ecb-4eae-af4f-e5acac5157df,Fixed Voltage Regulation,07   TDM-U02,1881185,UN-02,_12c3af93-9561-4bcb-8990-59e7cd9d3496,SynchronousMachine,_fef3796a-e03f-43ad-87ca-4128e8bcf3de,1881186,T1,_fbff23b1-4ecb-4eae-af4f-e5acac5157df,Terminal
_ce8b16e4-63a9-4638-b990-421968ce5e9d,Fixed Voltage Regulation,07   TDM-U03,1881191,UN-03,_2602b938-6762-427e-a08a-4f166aaec447,SynchronousMachine,_166ea847-f1fe-4b75-ac9f-c2eecafb8db7,1881192,T1,_ce8b16e4-63a9-4638-b990-421968ce5e9d,Terminal
_b78d79c4-563d-43f9-acfe-608c8b468193,Fixed Voltage Regulation,07   ALH-U01,1881980,UN-01,_10801250-c996-43ca-b02e-dae536802642,SynchronousMachine,_5206567c-6e94-4dc3-b971-f4d56b4f0de6,1881965,T1,_957957dc-7466-4c54-aa8a-a180d8a25083,Terminal
_9f9c80ed-590f-4ab4-bf00-9a6daf9f98c4,Fixed Voltage Regulation,07   ARK-U01,1882018,UN-01,_e65d394e-a6fc-47b3-9501-a2c45f5914cd,SynchronousMachine,_01eb3fc1-6a61-493d-a1d6-5893428821af,1882003,T1,_c6ad5ded-fef5-47e2-987d-b9be2a56a93c,Terminal
_8ea3ed5e-113d-46a4-acf9-a2b5f7838f5d,Fixed Voltage Regulation,07   COV-U01 COLMAC,1882122,UN-01,_26d5fe31-6ff4-4a60-bd04-2ba4f8f5d579,SynchronousMachine,_777899cf-46c1-4e1b-9b39-07eedd85423f,1882123,T1,_8ea3ed5e-113d-46a4-acf9-a2b5f7838f5d,Terminal
_ce565f9f-2b04-41e6-a8ca-906f3101cadc,Fixed Voltage Regulation,07   ECR-U01 2,1882505,UN-01,_024b592f-a140-4989-9d2f-abb1d8a497de,SynchronousMachine,_796c9acf-3dd1-4a33-94d5-ee7fff0d0aac,1882334,T1,_7e8b50f5-bb17-48e8-917f-2b69fdebc7e8,Terminal
_2cfd0b27-1439-4437-a69a-a3d97d7b10a2,Fixed Voltage Regulation,07   ECR-U02 2,1882507,UN-02,_024b592f-a140-4989-9d2f-abb1d8a497de,SynchronousMachine,_796c9acf-3dd1-4a33-94d5-ee7fff0d0aac,1882334,T1,_7e8b50f5-bb17-48e8-917f-2b69fdebc7e8,Terminal
_68929044-08ea-44a0-b3ef-ed559bdb3f9f,Fixed Voltage Regulation,07   ECR-U03 3,1882509,UN-03,_024b592f-a140-4989-9d2f-abb1d8a497de,SynchronousMachine,_796c9acf-3dd1-4a33-94d5-ee7fff0d0aac,1882334,T1,_7e8b50f5-bb17-48e8-917f-2b69fdebc7e8,Terminal
_cc31411d-2685-4a1d-9179-731fe376285c,Fixed Voltage Regulation,07   ECR-U04 3,1882511,UN-04,_024b592f-a140-4989-9d2f-abb1d8a497de,SynchronousMachine,_796c9acf-3dd1-4a33-94d5-ee7fff0d0aac,1882334,T1,_7e8b50f5-bb17-48e8-917f-2b69fdebc7e8,Terminal
_5f31efac-29d5-44a9-84a6-5ba4f1e04bb1,Fixed Voltage Regulation,07   ECR-U05 1,1882513,UN-05,_024b592f-a140-4989-9d2f-abb1d8a497de,SynchronousMachine,_796c9acf-3dd1-4a33-94d5-ee7fff0d0aac,1882334,T1,_7e8b50f5-bb17-48e8-917f-2b69fdebc7e8,Terminal
_4dd34997-1035-47ac-8ade-746b673b9696,Fixed Voltage Regulation,07   HLI-U01 MESA,1883930,UN-01,_a36c7764-43a1-46b0-b745-13d178a98567,SynchronousMachine,_669fed68-a89b-4e68-8ef5-d0b28b8bba2f,1883931,T1,_4dd34997-1035-47ac-8ade-746b673b9696,Terminal
