"TransformerWinding:
ID","TransformerWinding:
InternalId","TransformerWinding:
Name","TransformerWinding:
Parent","TransformerWinding:
ObjectType","BaseVoltage:
Path","BaseVoltage:
InternalId","BaseVoltage:
Name","TransformerWinding:
ConductingEquipmentUsesABaseVoltage:
BaseVoltage:
ID","BaseVoltage:
Parent","BaseVoltage:
ObjectType"
_5e6df325-f80a-4f92-b24f-6966391693fa,1654574,Baja,_3d3e4da0-b5eb-44e2-8e64-b3ddedd059a7,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9939c3c9-f6df-4b57-bc8f-2f75003bfd3e,1654812,Alta,_20eb0ebe-682a-4061-927c-e50b73721ef7,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9a7c2a31-c7a5-4918-918f-cd2d5f6e1502,1654815,Baja,_20eb0ebe-682a-4061-927c-e50b73721ef7,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7ee67320-4ebd-48db-a5ac-333809cb36e8,1654818,Alta,_66340903-968b-4096-a550-0d6d82d3b96c,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f7873aa1-31f5-4fc8-a294-e11fefb0166a,1654821,Baja,_66340903-968b-4096-a550-0d6d82d3b96c,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c1c2abd8-b323-4744-8be0-275d2f9d85db,1655139,Alta,_9bab5cda-3b72-40b3-8699-484341aca368,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9f815ad6-f5fa-47c3-9724-a51c751709d1,1655142,Baja,_9bab5cda-3b72-40b3-8699-484341aca368,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2697021f-104d-4411-be92-3bd786ed6e46,1655307,Alta,_46447cda-5605-4f7d-9f71-09357f5af29f,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_08be3dac-984e-4829-855c-4d8e8eb27d63,1655310,Baja,_46447cda-5605-4f7d-9f71-09357f5af29f,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_67bff589-1d0d-46d1-a05c-87ceb4bbcdb9,1655595,Alta,_855a23da-ab6f-4711-940a-8a4a54dd01ea,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ad0ef486-dca8-4a9e-ab78-5876268d6b1a,1655597,Baja,_855a23da-ab6f-4711-940a-8a4a54dd01ea,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_93e16aa7-1353-4109-9978-908a8b68248b,1655601,Alta,_7d48a3b9-02ba-4a3b-aef0-ad62f8275238,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_94b2c48c-1ae1-495c-b041-8a15f2aee24a,1655604,Baja,_7d48a3b9-02ba-4a3b-aef0-ad62f8275238,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a2f93b62-973e-41da-ac2e-b79ab1bb3a16,1655885,Alta,_d213c563-e216-40cc-98dc-4abc0d0c6cff,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_155d62f1-1e70-43a6-affc-a71eb64d88a7,1655887,Baja,_d213c563-e216-40cc-98dc-4abc0d0c6cff,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_47e52703-645e-4d66-af88-2c8a58f57c78,1655891,Alta,_db379650-03b8-4924-987e-a608bbac6217,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cd6c3d28-34aa-41fa-aa80-1b7525ef18fe,1655893,Baja,_db379650-03b8-4924-987e-a608bbac6217,TransformerWinding,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_313e5379-90a4-4995-8b54-c753b02a218c,1656176,Alta,_24b5a579-bfeb-4b84-a9fd-7918c54c03fa,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_681250b5-54d1-49b9-915a-8d0d686ccdc3,1656178,Baja,_24b5a579-bfeb-4b84-a9fd-7918c54c03fa,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8db03846-118e-4912-b824-cca7983a5985,1656325,Alta,_caec4073-eed0-40a7-bdb3-91b122772abb,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f1db70a6-f9ba-4a05-b98d-bf278c8729f3,1656327,Baja,_caec4073-eed0-40a7-bdb3-91b122772abb,TransformerWinding,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_de36215d-94ee-486f-9100-3c78e9010f85,1656503,Alta,_1f58acb7-5d3a-4b63-a32d-8c18b1bc9db3,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2910f032-c732-406a-8a0d-e8bc759c1e2b,1656506,Baja,_1f58acb7-5d3a-4b63-a32d-8c18b1bc9db3,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_00a673e4-0a37-4351-8a36-8f6ccad8f69a,1656509,Alta,_83c536f5-629f-412a-9f09-3e54d5518eca,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5e1685d6-2a74-4389-97d1-6841dceefada,1656511,Baja,_83c536f5-629f-412a-9f09-3e54d5518eca,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bfe5150b-12c7-4ae0-a34d-6a6f0e1453b5,1656819,Alta,_d0e1b91f-da13-43bb-99e8-60bdadbf53f1,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c85f5054-656c-44b6-bbde-297815a5a73f,1656821,Baja,_d0e1b91f-da13-43bb-99e8-60bdadbf53f1,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_32bf40ac-e76d-4b38-9f42-7637e477bc2d,1656825,Alta,_113aa8ed-5565-4f46-8cec-be6f9b53bafb,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fe86e6e9-279e-435b-97cb-7eb9c3c0dd5a,1656827,Baja,_113aa8ed-5565-4f46-8cec-be6f9b53bafb,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_233f1db5-c52f-4b7a-8819-66fc7a80b98c,1657152,Alta,_2ae10be0-f3a1-4bdd-ba58-e32315d96836,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_02a4413f-c18c-4298-b485-56012db2497d,1657155,Baja,_2ae10be0-f3a1-4bdd-ba58-e32315d96836,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fad2b90c-a793-4e37-9fa1-ca52b0fda549,1657158,Alta,_da03f504-2bc9-4ea4-bcdc-10b1f0a0c053,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f68d5edc-1c37-4267-9840-5fd9881c742e,1657160,Baja,_da03f504-2bc9-4ea4-bcdc-10b1f0a0c053,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cd0cd70b-b4bb-4e21-b808-5f35bce220bb,1657450,Alta,_c7df2dd8-e124-41ca-b3d2-19a73d719915,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_79df98a2-e56a-4693-b803-3a87927d977b,1657453,Baja,_c7df2dd8-e124-41ca-b3d2-19a73d719915,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_543db241-c486-4900-8638-4c2138c23be1,1657863,Alta,_1f521a7d-8d5e-4eaf-891f-6826d737213e,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e44f40d9-9e27-4756-bd49-9e9887ed6b00,1657865,Baja,_1f521a7d-8d5e-4eaf-891f-6826d737213e,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a076486c-e621-482d-81a2-898e687767e2,1657869,Alta,_ce4e0cd0-9a4a-464b-9f89-1078f87e9ff7,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cbf7f490-c014-4786-97c5-f8079704dd00,1657871,Baja,_ce4e0cd0-9a4a-464b-9f89-1078f87e9ff7,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f53d9a40-0652-4743-944d-8ea7ca7e8d6b,1658056,Alta,_858b4af9-17dd-415b-9eb0-960e94387603,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_35d72cae-c37a-4735-9eac-b3b0da130095,1658058,Baja,_858b4af9-17dd-415b-9eb0-960e94387603,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_31ab7651-1b78-4abe-bac7-b18490042c38,1658062,Alta,_e5ec5784-21b5-4a60-8385-1ea9877a901c,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b83f6a20-7104-471b-91c9-20c0db4b1f95,1658065,Baja,_e5ec5784-21b5-4a60-8385-1ea9877a901c,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_416c24a9-e122-41cf-b3d0-3fca4f45133a,1658331,Alta,_327cb08f-74db-4010-8d9d-9f0bca147ebc,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f970fcfe-159f-45eb-9f82-fee0688d1911,1658333,Baja,_327cb08f-74db-4010-8d9d-9f0bca147ebc,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_12649fac-d1e4-4d01-af9d-18c20328b15d,1658618,Alta,_9961dbef-3ff5-4e15-b5dd-a5b4a58cdfc2,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_252f8dc6-4253-4016-a21d-1f71be4dac24,1658620,Baja,_9961dbef-3ff5-4e15-b5dd-a5b4a58cdfc2,TransformerWinding,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a1609c79-0215-411a-9532-fa199b46e3b8,1658885,Alta,_a1cf88e6-6bd9-4f84-a9ca-0d7e1f8e481b,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_920ab75c-56d8-4274-ad43-e7081031f418,1658887,Baja,_a1cf88e6-6bd9-4f84-a9ca-0d7e1f8e481b,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f0dfc451-ef52-4c52-b997-bc4137744e43,1659062,Alta,_961e698c-301e-49da-bb6a-5e5aaf0cad49,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_be0dfd8d-8a7f-4c59-bca2-003bf34b9400,1659064,Baja,_961e698c-301e-49da-bb6a-5e5aaf0cad49,TransformerWinding,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_06f78d74-181a-45b7-932e-00d333f47c40,1659068,Alta,_ebea3942-286d-4c9f-aef4-4043c12a75fb,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9443f740-a5c9-4aa1-aaa8-7db0c6105621,1659070,Baja,_ebea3942-286d-4c9f-aef4-4043c12a75fb,TransformerWinding,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_93ae7b91-f123-448b-94c5-a57e6a9098a6,1659231,Alta,_bf125793-5fd4-41d7-a1bb-20876c75e96a,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d4828428-58f6-4f4d-9800-5dea9f9cecde,1659233,Baja,_bf125793-5fd4-41d7-a1bb-20876c75e96a,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3795c9d1-10e8-4ae5-8f7e-364ca43f5e18,1659418,Alta,_c3b7407d-d8c2-4d79-920c-df343179591f,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5973f2e9-7753-4629-b7f8-8c9be0eeb446,1659420,Baja,_c3b7407d-d8c2-4d79-920c-df343179591f,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ac611e88-b7c6-4a27-8502-eb77ee9b44e0,1659424,Alta,_5e843239-6ffa-4846-9948-e726f267e1cf,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_99930ba9-eb94-4a28-885f-1d03f2bf46e0,1659426,Baja,_5e843239-6ffa-4846-9948-e726f267e1cf,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e5e779f9-7755-4f35-8ca0-b6bcc80d19dc,1659667,Alta,_d48725b3-cd38-49db-8e95-fab00faaa7b9,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_55460396-656a-45c4-8439-cad0c3647560,1659669,Baja,_d48725b3-cd38-49db-8e95-fab00faaa7b9,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6540aa1f-6401-45e3-b868-b41c857b78a6,1659828,Alta,_a14f3e7f-825c-4f92-ab1b-c5a350d7295c,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_107b8612-f0ae-462d-8e00-861de33d73a5,1659830,Baja,_a14f3e7f-825c-4f92-ab1b-c5a350d7295c,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_08572953-b996-49dd-99d9-9e840984297a,1659977,Alta,_24b0df50-5cc9-43b3-b419-ad9bb72d132d,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b8bc20c3-ece2-42be-9c51-473ef855a06b,1659980,Baja,_24b0df50-5cc9-43b3-b419-ad9bb72d132d,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_32348f6c-7a79-40d6-94ef-5c5845869598,1660142,Alta,_f2fbbc9a-4e28-4873-8c69-806740a83ef2,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b3285b3c-bc92-40bc-af09-321e5a124eee,1660144,Baja,_f2fbbc9a-4e28-4873-8c69-806740a83ef2,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0ce0f4a0-3970-4a4d-a6c0-060be1228606,1660148,Alta,_9f011caa-1e97-4c1f-877e-1388e373ab71,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0d589816-cb53-4acc-83fb-1e81ecea1c5a,1660150,Baja,_9f011caa-1e97-4c1f-877e-1388e373ab71,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_00d4d269-8e9f-469f-a388-0e388e484f5b,1660582,Alta,_db0c7998-78f1-4d95-84e7-998caa922238,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_2d3b2f4c-52f4-49e2-b0d4-13562a8b3a5f,1660584,Baja,_db0c7998-78f1-4d95-84e7-998caa922238,TransformerWinding,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5fa81397-c539-4247-85df-7524b1947bcb,1660588,Alta,_c177ff5d-2075-467f-9dc2-28d8a22fe29c,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_21c3f34c-da25-4468-9e4f-9cb72b57cb2e,1660591,Baja,_c177ff5d-2075-467f-9dc2-28d8a22fe29c,TransformerWinding,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5e3327b3-2df2-4e45-922c-4f989fb67ed9,1660885,Alta,_cd46b8b9-a572-4a65-8107-03e6669a27f7,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_58bad497-cd44-45d3-8aba-0d139c1c88f2,1660887,Baja,_cd46b8b9-a572-4a65-8107-03e6669a27f7,TransformerWinding,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_46e55de1-b31c-48c4-aa42-b48b59eeb8d7,1661044,Alta,_edc4a7ed-b294-4f77-a0bb-ff480f3d2a5a,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f8080638-90eb-44d5-9183-4ae06a45e3d3,1661046,Baja,_edc4a7ed-b294-4f77-a0bb-ff480f3d2a5a,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5e6ac1a0-e956-497e-8aee-5d0155371e7f,1661220,Alta,_56159970-b731-428f-902e-1047462d5c7e,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_377d0149-6898-49c7-9e8b-6f5a3492b16f,1661223,Baja,_56159970-b731-428f-902e-1047462d5c7e,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_14ec3deb-cb02-445a-83f3-2bce2fcf010b,1661389,Alta,_a0a054d0-6a51-4a61-b3e4-490b451e99c5,TransformerWinding,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8b842966-21bc-4086-8c3a-1bbaf0f18aef,1661392,Baja,_a0a054d0-6a51-4a61-b3e4-490b451e99c5,TransformerWinding,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
